,0
789,17.747083877266856
790,17.68442865815511
791,17.689253593251124
792,17.739217845582164
793,17.62090201063316
794,17.63808534091967
795,17.6116828096069
796,17.641028233818837
797,17.71903788637984
798,17.64583032944361
799,17.710013634369137
800,17.69583989480398
801,17.712220545631308
802,17.670065453388766
803,17.633946667119606
804,17.655471632708586
805,17.675843654702668
806,17.66103805594557
807,17.687714063576546
808,17.638532174650635
809,17.64280746754736
810,17.67681127628291
811,17.721250207507676
812,17.73165769849396
813,17.685678780069424
814,17.61834056125291
815,17.614800982759707
816,17.685873546528484
817,17.616619133087188
818,17.6777587215777
819,17.6390643900819
820,17.708962779547186
821,17.68970886813849
822,17.702265549174978
823,17.690775926145133
824,17.696735582160606
825,17.679589286118937
826,17.675511201555445
827,17.675439984919105
828,17.66960077867761
829,17.685007593999607
830,17.63336853741499
831,17.737590013504565
832,17.699991050959614
833,17.70346396210345
834,17.683060701045232
835,17.65561222892891
836,17.667512019820595
837,17.680647075264847
838,17.682591524990794
839,17.69569077123852
840,17.62727543550863
841,17.70161636138081
842,17.672248628920904
843,17.683299955277864
844,17.733753072793988
845,17.766575624567228
846,17.651445004218097
847,17.730125840070574
848,17.747271526668982
849,17.675953387944368
850,17.661691005441792
851,17.733474274577354
852,17.630769887051777
853,17.655317535929917
854,17.69660621049109
855,17.702727387349068
856,17.720292544315228
857,17.628686840648857
858,17.63759957265214
859,17.670615773871226
860,17.602521034641608
861,17.702942797593376
862,17.712607046131577
863,17.72080698939733
864,17.687610501347205
865,17.667361165343912
866,17.684214585599342
867,17.74930513754872
868,17.689808593470325
869,17.72694046952718
870,17.667194402901536
871,17.644242617972548
872,17.70348431142724
873,17.695312039786067
874,17.67441160265793
875,17.725118164772585
876,17.66732338578621
877,17.675968563049175
878,17.675898111873106
879,17.69279177347124
880,17.698191478925278
881,17.707465372384856
882,17.697523246066687
883,17.70963111411516
884,17.719904518046206
885,17.63245464950109
886,17.61829492285251
887,17.6433987356559
888,17.60632697246684
889,17.695054932728766
890,17.684239026422766
891,17.661825033581557
892,17.65706467747072
893,17.714648859511843
894,17.662074047833272
895,17.64670266118086
896,17.641589990861583
897,17.610930133956007
898,17.59805830173813
899,17.594273596873837
900,17.71174370759868
901,17.71902260334344
902,17.758772770353183
903,17.73693108392578
904,17.69893945177815
905,17.705147387472607
906,17.7047676190087
907,17.70409517583462
908,17.661351465820115
909,17.707254607655003
910,17.610066901142478
911,17.655107231972753
912,17.68131679217565
913,17.719489761998364
914,17.679941873439446
915,17.629993181932505
916,17.667575042539877
917,17.684457233417636
918,17.706262260254302
919,17.64094549573291
920,17.71379651029013
921,17.690421667093478
922,17.663639962199074
923,17.727249258915986
924,17.67820121057824
925,17.68554631642286
926,17.657902201727758
